#{"t_start": 1789588117.2260764, "env_id": "None"}
r,l,t
137.860096,70,5534.422639
259.315893,149,5543.387895
214.877887,143,5553.107815
-100.051188,1,5553.352652
-64.193479,83,5558.197707
-99.560207,1,5558.544544
166.193586,55,5562.009907
233.356483,107,5568.529561
175.445333,59,5572.038087
-100.067668,1,5572.331569
182.417217,114,5579.13209
122.959695,26,5580.664112
163.976987,80,5585.254177
-100.066044,1,5586.343346
192.281806,74,5591.444409
198.676984,80,5596.76686
192.908559,72,5601.270879
218.0659,131,5609.046638
178.358357,72,5613.508408
-13.983823,108,5619.869309
164.847968,29,5623.566746
269.801379,142,5633.489141
136.722367,85,5639.226817
194.192006,24,5640.826097
157.440596,67,5646.158018
-89.499019,37,5649.048303
223.546731,127,5657.159553
147.531168,71,5661.563762
-99.875009,1,5661.922862
-100.00159,1,5663.98808
-100.053997,1,5665.854722
-100.055618,1,5666.099932
-102.432223,31,5668.166987
171.177201,48,5671.174837
153.444313,46,5674.278612
162.492375,76,5679.134733
273.348485,67,5683.354453
160.640408,51,5687.571714
-100.247407,1,5687.703162
220.15262,48,5691.709732
-86.243692,32,5693.579541
152.85249,91,5698.793244
-47.131081,119,5707.58
-100.058579,1,5708.266102
222.425103,105,5715.032721
136.892149,58,5718.556703
158.701349,46,5721.533103
169.036247,89,5728.792493
168.006298,91,5733.989219
180.883184,73,5738.535271
126.762703,49,5741.639404
156.504559,71,5746.569188
-137.249537,1,5746.872141
120.880815,95,5753.893341
-72.037651,55,5758.197549
193.177914,65,5762.573902
164.014768,117,5770.447974
202.591007,107,5776.929226
191.970884,68,5781.448885
-100.083788,1,5781.660674
152.619301,53,5784.897239
124.746881,24,5786.768672
-101.452707,65,5790.825622
-178.428269,1,5790.923473
-201.257478,1,5791.853083
134.829895,49,5796.091352
154.600159,80,5800.755171
131.654505,58,5804.162901
226.502349,166,5814.232871
138.314482,37,5816.371469
230.750316,98,5823.980199
219.589998,121,5831.476193
-71.755403,3,5833.711781
157.617273,68,5837.874984
135.65705,40,5840.351906
130.15558,36,5842.720857
221.370415,118,5849.979627
108.364621,13,5850.838926
149.42147,56,5854.561486
153.810503,63,5858.598146
165.176596,130,5866.52297
147.41728,54,5871.23928
125.331884,102,5879.263663
212.132313,94,5885.505074
215.049712,93,5891.059846
256.089732,131,5900.921219
119.602953,15,5901.960572
175.706611,67,5906.219473
-99.956974,1,5906.651767
-99.379076,1,5906.826561
193.134371,76,5911.443341
-100.009859,1,5911.781948
108.96959,22,5913.517895
114.278445,18,5915.164713
171.223781,66,5919.621538
137.085626,42,5922.236706
227.636364,98,5929.518815
135.346107,35,5931.649446
201.866728,76,5936.420404
259.15693,112,5944.794485
111.199498,14,5945.695905
207.772418,107,5951.908749
221.282359,122,5960.829938
151.142571,73,5965.961486
-91.090194,15,5966.946493
232.02057,107,5974.35209
224.020086,115,5981.820665
-45.823104,3,5984.006506
179.31541,63,5988.124589
176.693045,60,5991.657809
-11.118174,98,5997.482871
198.837158,86,6002.980307
189.954071,98,6008.84412
-94.050477,5,6010.453527
-93.681964,8,6011.389138
-33.105146,101,6017.705447
191.235684,79,6023.012681
119.242754,38,6025.706878
133.6711,35,6029.608612
133.193624,35,6032.091198
213.763475,95,6037.890634
254.263956,55,6042.095391
228.671026,135,6050.214613
206.029123,115,6057.787138
176.536882,57,6062.236258
167.306618,66,6067.849244
-100.652825,1,6067.954962
211.009427,148,6076.46062
174.206523,50,6079.916885
-61.867817,80,6084.574855
252.58016,144,6093.990767
182.686783,87,6099.349693
-98.222186,4,6099.867478
108.274064,12,6100.612513
174.787633,71,6104.934254
208.408716,96,6110.840044
211.327913,152,6120.185051
215.681251,121,6127.06142
166.914227,51,6130.050319
-40.093085,55,6135.224353
184.503424,73,6140.683134
206.941383,111,6147.394569
213.155856,85,6152.628447
181.392409,132,6160.679376
217.462769,119,6168.822329
130.136895,39,6171.337
-89.429164,22,6173.107758
155.411716,46,6176.428312
124.242258,41,6178.825071
138.821019,30,6180.656972
-78.231559,68,6184.596272
146.121761,31,6187.512528
219.592805,104,6194.700578
223.336543,96,6200.663402
204.498404,93,6208.148851
182.796263,87,6213.285755
238.679813,178,6225.527472
175.761216,64,6229.491482
118.826076,18,6230.611063
-99.474564,1,6230.729372
221.509568,81,6237.599785
174.099368,82,6242.56707
-100.05796,1,6243.034502
204.652937,101,6249.230607
168.144778,52,6252.523308
108.702972,18,6253.658205
117.663163,35,6255.733281
115.52005,18,6257.118835
227.483076,159,6266.280083
-13.845422,8,6268.795058
156.128444,55,6272.511783
-99.424818,1,6273.144996
101.384387,4,6273.493197
146.028233,22,6274.806545
-100.094804,1,6275.382396
-100.057215,1,6277.480769
225.940827,122,6285.41084
-100.215547,1,6285.535746
-100.062675,1,6285.652159
-78.032358,59,6289.326978
172.435823,74,6293.842662
-97.638387,2,6295.762896
241.981222,120,6304.06737
164.448918,91,6310.079394
114.863217,14,6311.290584
239.137898,118,6319.506124
158.892065,46,6322.399668
209.236402,88,6328.668399
157.69343,66,6332.883441
-100.079771,1,6333.412308
170.21545,81,6338.066025
239.050731,110,6345.807111
154.930612,45,6348.640507
130.750643,38,6351.303039
186.604746,137,6359.211527
168.124214,60,6364.252286
-99.603654,1,6366.074026
-100.080995,1,6366.997453
248.857746,164,6377.926325
166.247857,91,6383.349939
-9.432286,88,6388.687726
152.205547,45,6391.517038
-101.119927,58,6395.509336
154.274601,51,6398.801715
225.374509,132,6406.388535
244.15296,151,6416.069638
249.58084,87,6423.267908
197.892913,81,6428.157654
-99.75749,1,6428.474189
216.97626,82,6433.256635
168.425576,55,6436.506931
-93.774996,26,6438.777137
193.647818,78,6443.46139
-93.602984,44,6446.148957
123.007728,26,6448.186846
233.724854,134,6456.049518
220.829645,96,6462.057991
167.733983,68,6467.160375
172.331068,166,6477.0097
-98.468574,19,6479.294284
157.824201,99,6485.281351
-100.031715,1,6485.407781
-100.053535,1,6487.519158
203.388533,74,6492.751705
-100.092435,1,6493.151427
213.302933,122,6501.036271
184.05832,78,6505.857546
-100.066936,1,6507.74295
216.989822,110,6514.304022
264.417601,102,6520.782635
145.044917,32,6522.803707
-328.29824,2,6523.014547
-29.810882,140,6531.086319
-98.639525,44,6533.872853
127.354188,30,6537.56029
214.037864,102,6544.279855
134.658417,48,6547.265032
-77.289076,60,6551.472296
179.828047,81,6557.711528
155.31652,41,6560.16561
-42.957586,92,6565.515287
155.262819,48,6568.48704
191.562177,94,6573.995399
-99.6832,1,6574.173968
154.827306,50,6577.114206
-20.023033,112,6584.249022
174.874595,82,6589.965842
141.647689,34,6592.017336
165.439648,66,6596.013072
-329.773316,2,6596.273609
115.836085,20,6597.65056
176.9373,65,6601.531765
204.53545,97,6607.467742
-96.861772,119,6614.500172
230.577467,109,6620.840749
199.296742,73,6625.191
174.590356,142,6633.539178
163.630146,80,6638.290936
-100.052857,1,6638.634266
238.866091,105,6644.675626
172.413763,76,6649.340177
252.97814,127,6656.767427
-11.485318,1,6657.129689
159.624398,93,6662.902082
-99.947788,1,6663.044408
-99.456341,3,6663.41041
-100.073925,44,6666.117924
-100.106531,1,6666.533114
246.729183,163,6676.765998
102.966567,3,6677.411407
199.279952,91,6683.070487
-67.105287,56,6686.336288
-99.758523,1,6688.448642
197.510055,127,6696.745701
132.423375,39,6699.105437
-99.910401,1,6699.906154
157.904482,41,6703.52713
166.094936,65,6708.36126
-100.077919,1,6708.600656
-100.061295,1,6709.626723
230.306705,135,6717.387779
-99.953763,1,6718.196264
230.824145,138,6727.03336
232.682547,102,6734.278929
-100.058185,1,6734.788814
-105.918759,63,6739.079482
103.884366,17,6740.223226
196.819686,68,6744.648601
197.635048,86,6750.167362
-91.485502,46,6754.872201
140.172887,98,6760.589643
166.81098,74,6764.934183
235.813574,140,6773.867812
120.606505,43,6777.388629
127.278697,25,6779.757805
-100.053891,1,6780.225468
-100.08325,1,6782.309802
145.215648,83,6787.903124
153.668248,57,6791.846845
191.151089,108,6798.782718
-126.529487,17,6799.834649
241.303404,130,6808.005968
183.696478,107,6814.580508
-100.048378,1,6815.160928
157.019424,53,6818.483846
175.572433,100,6826.225225
-217.82215,1,6826.828895
176.751774,74,6831.131807
131.355083,49,6834.11253
119.160852,27,6836.030239
195.397249,83,6841.279158
233.626687,102,6849.370898
173.42975,62,6854.255381
190.676134,77,6859.0852
207.804296,87,6864.4064
190.024113,70,6869.286952
187.247961,68,6873.349465
152.186947,46,6876.22341
137.927783,35,6878.474435
-46.567419,130,6886.143904
-100.253185,1,6886.296136
226.634586,150,6896.401113
178.001396,63,6900.13326
106.530751,12,6900.895568
173.368404,59,6904.448526
184.243709,67,6908.60207
211.705482,88,6915.593111
130.635433,81,6921.749355
162.556874,43,6924.538991
225.595955,101,6930.752247
127.717574,97,6938.460123
120.563543,37,6940.90514
123.50486,22,6942.450542
-100.26382,1,6943.019474
-100.056013,1,6945.079811
-100.055844,1,6946.066252
-100.071517,1,6948.185372
216.481547,132,6957.026969
193.020485,86,6963.668345
15.870629,108,6971.830765
-83.615053,1,6973.933321
212.750167,88,6979.776678
-99.242652,11,6980.973496
-100.083906,1,6981.25943
195.747006,69,6985.735659
-81.508573,54,6990.843515
143.755679,54,6995.165589
213.223809,105,7001.478909
-99.500567,1,7001.76469
169.633885,53,7004.850208
231.41507,72,7009.091991
-199.53359,1,7009.184316
144.812141,39,7011.771119
-100.073403,1,7013.031365
151.249005,57,7017.522517
212.01192,120,7024.846104
219.509876,128,7033.083397
-98.456969,2,7035.250318
-100.003252,1,7035.356256
-99.984393,1,7037.428652
155.945483,45,7041.005019
226.414989,102,7047.404191
104.461806,9,7048.421152
37.484067,47,7051.383096
-100.084641,1,7053.488126
-100.060446,1,7055.578097
-100.057033,1,7057.682684
172.928362,50,7062.336256
-24.285584,143,7071.391906
157.803677,50,7074.574759
143.370023,94,7080.324074
151.795771,52,7083.779979
159.759648,79,7088.881937
183.994965,66,7092.871289
142.080925,57,7097.91211
173.484102,77,7103.03182
-95.575587,49,7105.885248
-96.542982,12,7107.423213
169.341349,77,7111.910488
175.550174,60,7116.717646
-98.548575,11,7117.421036
136.695377,62,7121.302595
255.668088,82,7126.634042
268.697979,76,7131.825734
-100.924879,23,7134.48853
237.699746,85,7139.389964
235.226364,104,7147.276439
-102.130378,8,7147.804721
193.063123,72,7152.068702
263.526559,31,7153.89436
152.506084,51,7158.329587
-100.278609,1,7158.573353
229.898881,161,7168.196637
258.341166,152,7177.19742
182.116773,110,7184.443208
194.111793,78,7188.881842
151.343172,49,7193.170092
149.608058,38,7196.55758
-99.343726,1,7197.816998
160.163885,59,7202.005928
135.356565,47,7204.930518
-73.864238,27,7207.123001
-99.841241,1,7207.239261
144.027448,48,7210.902961
136.983077,25,7212.571328
-100.044951,1,7212.961429
218.566472,93,7218.682284
194.373864,73,7223.21752
126.04452,25,7225.155318
116.416755,33,7227.84488
183.812799,91,7234.500884
16.747796,156,7244.533875
-85.860322,39,7247.08202
122.888598,16,7248.166543
138.105014,32,7250.271514
201.753859,88,7255.950583
-90.896912,25,7257.612565
228.500565,103,7263.568743
160.57785,49,7268.52527
201.431103,87,7273.628924
174.73732,54,7277.42207
177.074221,64,7281.46751
150.834199,62,7285.429394
251.809923,159,7295.115596
214.486154,100,7301.147873
151.157192,43,7304.537385
272.214427,139,7312.65687
215.268605,96,7318.195218
198.386123,72,7322.433928
223.063248,122,7330.705269
146.844524,51,7333.725286
1.122766,104,7341.005906
-100.077599,1,7343.119799
142.344931,44,7346.815266
-99.123195,1,7348.2485
-100.071573,1,7348.705637
132.054053,42,7351.795145
171.013947,47,7355.813744
173.508343,68,7359.852248
145.432779,41,7362.769866
216.662704,95,7368.218369
195.575327,104,7374.257601
-134.377938,19,7377.393917
120.114967,28,7380.096651
136.757975,35,7382.387341
127.086244,24,7384.990865
-163.189179,29,7386.512967
176.492171,69,7391.525286
127.622133,31,7393.905496
-100.282175,4,7394.411556
181.846879,66,7398.420659
210.632855,120,7405.559453
-171.278663,2,7405.700528
114.928078,31,7407.59155
158.689306,55,7411.113608
206.504696,91,7416.872169
-99.667247,1,7416.996158
205.959532,93,7422.557277
-100.113866,1,7423.045714
153.865463,62,7427.776058
163.728573,59,7431.743229
228.431482,44,7436.336559
132.228765,53,7439.714763
172.1395,80,7444.476
-100.065369,1,7446.269535
206.092367,96,7451.861556
155.57722,45,7455.694635
181.10769,63,7459.405218
113.960326,37,7461.812488
225.089678,94,7467.304326
207.519553,63,7471.26451
209.608962,92,7476.708
-22.58019,118,7483.733592
223.564571,100,7489.555485
148.305295,47,7492.880697
110.756684,62,7498.520297
181.144727,92,7504.07806
194.600383,76,7508.906029
164.002005,45,7511.534084
244.186278,125,7518.784468
180.722049,67,7523.029236
140.585625,68,7526.932184
118.475148,12,7528.431694
186.145485,84,7533.608066
183.045964,60,7537.24271
215.590776,90,7542.560104
136.395184,55,7545.900864
225.570095,120,7553.380384
-100.175125,3,7554.269689
-104.089559,1,7554.366227
221.647951,100,7560.302181
-8.430118,101,7566.293979
-100.054462,1,7566.722807
-100.077959,1,7566.909963
175.64473,70,7570.929836
220.421438,99,7577.068167
-96.260988,5,7577.699983
-78.062398,50,7580.643187
141.758616,63,7584.585823
-100.03603,1,7584.702681
158.845639,47,7587.938043
-100.07143,1,7588.344045
196.125525,94,7593.99935
197.120861,75,7598.542115
133.93339,47,7601.425967
144.82401,70,7607.59494
182.928708,82,7612.526356
193.514395,102,7619.489453
217.78527,112,7626.818308
-99.394107,1,7626.937654
210.281203,89,7632.514483
193.081516,64,7636.696676
244.596477,119,7644.37124
-100.144217,1,7645.110206
161.848725,57,7649.173363
234.347854,115,7655.923476
228.816105,105,7662.196322
141.996213,36,7664.587841
137.040749,27,7666.239696
110.312498,14,7667.224041
206.209027,71,7671.406811
196.814614,81,7676.584373
180.098819,139,7685.315283
156.718488,42,7688.370746
-159.838339,1,7690.435795
162.922441,58,7693.808503
132.436024,43,7698.054951
161.372691,58,7702.345336
117.974305,31,7704.176276
182.631687,89,7709.893498
-99.375006,1,7710.806422
134.629485,23,7714.128079
-100.054169,1,7715.054729
150.403299,33,7717.537261
-99.859037,1,7717.716307
135.894564,25,7719.752349
133.233669,42,7722.799156
-162.978615,2,7723.002114
-177.91659,1,7723.097616
196.599675,71,7727.725669
128.471598,19,7728.97191
180.780373,56,7732.413552
227.017434,96,7738.047764
-100.174071,1,7738.45832
-96.720162,1,7738.885247
-123.929834,1,7738.973098
228.855833,101,7745.144423
126.609071,49,7748.491694
-100.259477,1,7749.688524
238.184922,119,7756.768757
31.486689,17,7759.793966
-100.106622,1,7760.122808
191.850239,30,7763.260733
214.747057,92,7768.980917
-10.895935,108,7776.374992
223.940959,104,7782.967505
11.151687,120,7790.051434
-99.75332,1,7791.091388
192.761384,32,7793.327293
-100.058825,1,7794.019419
183.999897,62,7798.063877
-100.160587,1,7798.181566
-74.690156,25,7799.885568
189.817959,93,7805.578502
111.576191,16,7806.563504
206.096308,101,7812.420243
126.630203,31,7814.238154
169.357088,115,7821.889085
-100.05124,1,7823.994865
150.326064,61,7827.992907
-16.415003,78,7832.759202
-29.391457,101,7838.745728
212.646656,92,7844.223353
135.907524,27,7846.024273
195.378789,87,7851.676232
201.243019,132,7859.388752
265.915128,33,7861.748275
140.403694,40,7864.797938
-79.482052,25,7866.410311
206.027991,92,7872.120254
171.820932,75,7878.418708
-99.940864,1,7878.542825
127.117228,25,7880.219467
147.807895,50,7883.464518
-47.711912,72,7887.655622
140.579314,43,7891.413317
183.031836,70,7896.048369
-101.300595,1,7897.256185
196.691461,73,7902.053703
225.388487,91,7907.531317
143.125377,51,7910.520504
168.533356,71,7914.898549
131.0007,28,7916.671393
-100.074109,1,7917.33882
-101.401533,18,7918.605681
130.117024,27,7920.254491
-46.457928,83,7927.051766
-100.051936,1,7929.164854
-123.4177,6,7931.56423
179.663522,53,7934.61741
-47.30053,80,7939.669232
-95.165018,11,7940.358684
143.308679,30,7942.099649
107.792695,12,7942.944594
218.620881,87,7949.94249
-101.477634,7,7951.859645
160.383306,42,7954.634835
139.47459,48,7957.577438
-249.00986,42,7962.017744
1585.721717,1,7964.105914
192.680424,76,7968.995094
115.502841,21,7970.400759
171.3548,60,7974.444639
159.389,40,7977.273774
296.71912,68,7983.145752
-100.261099,1,7985.079087
143.757491,103,7992.621842
171.020709,73,7997.584114
170.000768,76,8002.623245
151.853226,37,8004.788106
163.257522,49,8007.802176
180.968256,78,8012.522967
-100.059052,1,8012.848133
-100.081441,1,8014.100419
109.846397,19,8015.266494
-100.069546,1,8016.577331
180.610476,117,8023.746389
130.049687,37,8027.130862
-100.193031,1,8028.078144
-100.15005,1,8030.194183
-100.101085,1,8032.261209
-99.601853,1,8034.370742
